,Name,Age,Growth,Weak foot,Skill moves,International reputation,Number of playstyles,Wage_thous(€),Avg_Rating,Total_movement,Total_power,Total_defending,Avg_stats,Value_mill(€),TotalAttSkiMent,Team,Body type_Unique,PlayStyles +_Unique playstyles+,ContLength,ContRemaining,AttDef
110,A. Griezmann,32,0,3,4,5,8,135.0,88.0,84.8,82.4,57.333333333333336,79.5,74.0,84.54444444444444,20.312037037037037,1,1,5,3,2.0
1257,Villalibre,25,2,3,3,1,1,21.0,74.0,69.4,80.6,34.333333333333336,65.66666666666667,3.9,62.22222222222222,17.104347826086954,0,0,11,2,1.5
1105,A. Johnston,24,4,3,2,1,5,36.0,77.0,74.6,72.2,73.66666666666667,71.33333333333333,7.5,63.944444444444436,5.626785714285714,0,0,5,4,1.5
2894,N. Kühn,23,5,5,4,1,3,33.0,74.5,81.2,69.0,21.0,63.666666666666664,3.5,60.15555555555556,5.626785714285714,0,0,6,6,1.0
1925,C. Sánchez,23,8,3,1,1,1,2.0,70.0,44.2,45.6,12.0,62.166666666666664,1.6,19.433333333333334,2.45,0,0,10,3,1.0
2833,L. Moser,23,7,3,1,1,0,2.0,70.5,34.0,37.2,11.666666666666666,58.666666666666664,1.7,14.52222222222222,1.1199999999999999,0,0,4,2,1.0
1541,N. Stanciu,30,0,4,4,2,6,24.0,77.0,81.6,75.2,60.666666666666664,73.16666666666667,10.0,74.39999999999999,6.6,0,0,3,2,1.0
2434,Matheus Pereira,22,9,3,2,1,0,2.0,72.5,71.6,58.0,64.66666666666667,61.833333333333336,2.6,54.07777777777778,1.8071428571428572,0,0,4,2,1.5
4343,Torrente,21,7,3,2,1,1,10.0,75.5,52.4,58.4,72.66666666666667,55.5,4.4,47.199999999999996,4.322222222222222,0,0,5,1,1.0
2699,K. Serna,25,1,3,3,1,0,0.5,67.5,69.0,56.8,27.333333333333332,57.333333333333336,1.2,54.87777777777779,0.905,0,0,4,4,1.0
4716,Pep Chavarría,25,3,2,3,1,3,11.0,72.5,75.6,67.6,62.666666666666664,67.0,2.3,58.666666666666664,8.58392857142857,0,0,6,4,2.0
2055,M. Vojvoda,28,0,4,3,1,3,29.0,72.0,69.0,68.8,69.0,67.83333333333333,2.4,64.5,12.97272727272727,0,0,6,2,1.0
2853,C. Ejuke,25,1,2,5,1,7,26.0,75.5,86.6,66.6,38.0,67.66666666666667,6.5,63.666666666666664,3.627083333333333,0,0,5,1,1.5
1845,Abdu Conté,25,3,2,3,1,1,3.0,69.5,68.0,67.6,65.66666666666667,63.166666666666664,1.5,53.96666666666667,1.9300000000000002,0,0,5,3,1.0
4960,M. Brunori,28,0,4,3,1,4,6.0,74.0,75.4,74.4,37.666666666666664,67.16666666666667,4.3,67.11111111111111,2.914285714285714,0,0,6,4,1.5
4386,B. Al Sayali,22,11,3,2,1,0,3.0,62.5,63.8,51.8,54.333333333333336,55.333333333333336,0.375,51.01111111111111,0.375,0,0,4,3,1.0
4249,23 J. Benitez,16,24,3,2,1,0,0.5,59.0,60.6,42.6,41.0,44.666666666666664,0.15,41.25555555555555,2.1816666666666666,0,0,4,2,1.0
2970,R. Ito,25,2,2,3,1,1,7.0,70.0,75.8,68.8,51.0,66.5,1.7,62.53333333333333,2.397727272727273,0,0,3,2,1.0
1301,18 J. Terry,36,0,4,2,3,2,30.0,76.0,45.6,61.4,76.66666666666667,56.333333333333336,1.0,56.800000000000004,15.68148148148148,0,0,2,-5,1.5
2132,T. Geyer,32,0,3,2,1,1,0.65,64.0,65.8,54.8,64.33333333333333,53.833333333333336,0.375,42.0,0.6246153846153846,0,0,6,1,1.5
1685,Tomé Sousa,16,22,2,1,1,0,0.5,71.0,36.6,35.0,10.666666666666666,54.666666666666664,0.7,14.355555555555554,2.167857142857143,0,0,4,3,1.0
466,A. Rabiot,28,0,3,3,2,4,150.0,84.0,76.8,85.0,82.0,80.5,42.0,77.5,19.266666666666666,0,0,6,1,1.0
4894,B. Palacios,25,3,4,3,1,3,0.5,69.5,81.2,54.6,47.333333333333336,63.333333333333336,1.6,56.97777777777778,1.6,0,0,1,0,0.5
1016,H. Wilson,26,0,2,3,1,2,63.0,75.0,77.4,70.8,43.0,67.5,6.0,70.23333333333333,6.167105263157895,0,0,6,3,1.0
1263,J. Oblak,30,0,3,1,4,2,90.0,88.0,58.4,52.6,19.666666666666668,78.66666666666667,61.0,25.655555555555555,20.312037037037037,1,0,15,5,1.0
3551,V. Froholdt,17,22,2,2,1,0,0.5,65.0,67.2,51.8,43.666666666666664,55.833333333333336,0.325,50.28888888888889,2.567857142857143,0,0,3,2,1.0
2506,H. Skogvold,18,16,3,3,1,0,0.5,66.0,72.0,55.6,34.666666666666664,55.666666666666664,0.525,51.6,0.6333333333333333,0,0,6,3,1.0
3060,Pleguezuelo,26,2,4,2,1,1,7.0,69.0,72.6,56.0,68.66666666666667,61.5,1.3,53.62222222222223,1.0725,0,0,3,2,1.0
3477,18 A. Pirlo,38,0,4,2,4,4,8.0,77.0,49.6,53.6,38.333333333333336,58.166666666666664,2.2,74.06666666666666,2.4272727272727272,0,0,3,-6,0.0
767,Oscar,31,0,3,4,3,8,25.0,77.0,79.8,74.4,59.666666666666664,73.33333333333333,8.5,74.54444444444444,5.64,0,0,8,1,1.5
1394,Iker Losada,21,9,3,3,1,1,5.0,76.5,68.4,64.8,24.666666666666668,62.5,5.5,67.11111111111111,3.45,0,0,2,1,1.0
1030,C. Carter-Vickers,25,4,3,2,1,6,45.0,79.0,76.0,65.6,73.66666666666667,65.33333333333333,13.0,53.300000000000004,5.626785714285714,0,0,8,6,1.5
3905,Kikín,20,13,3,2,1,0,4.0,69.5,70.6,42.8,64.0,55.0,1.1,47.55555555555555,4.890909090909091,0,0,3,1,1.5
1348,İ. Yüksek,24,5,3,3,1,3,22.0,76.5,72.8,75.4,70.0,69.83333333333333,6.0,64.4888888888889,10.398863636363636,0,0,8,4,1.5
5036,N. Pavan,30,0,3,2,1,1,1.0,67.0,62.8,69.2,67.33333333333333,65.5,0.825,62.5,1.4749999999999999,0,0,6,1,0.5
2249,Eguinaldo,18,15,4,3,1,0,0.5,73.5,74.4,51.6,26.0,55.333333333333336,2.0,50.87777777777779,4.39375,0,0,6,5,1.0
1857,C. Richards,23,4,4,2,1,0,29.0,78.0,67.4,57.2,77.0,61.5,9.5,52.41111111111112,11.011904761904763,0,0,6,4,1.0
1512,C. Ünder,25,1,4,4,2,4,35.0,77.5,76.8,67.4,35.333333333333336,66.33333333333333,12.5,70.11111111111111,10.398863636363636,0,0,5,4,1.0
1709,B. Andresen,20,11,3,2,1,0,3.0,63.5,63.4,45.8,54.0,52.5,0.425,44.34444444444444,2.03,0,0,3,1,1.0
3426,12 Rodri,31,0,3,2,1,0,2.0,61.0,47.4,59.2,61.0,54.0,0.07,50.03333333333333,0.07,0,0,6,-8,0.5
354,L. Krejčí,24,7,3,2,1,3,0.95,80.5,65.4,79.4,72.66666666666667,71.5,19.5,68.76666666666667,6.744642857142857,0,0,7,2,2.0
3066,J. Thomasen,27,0,3,2,1,1,1.0,64.0,65.4,65.0,64.0,61.5,0.625,58.08888888888888,0.844375,0,0,3,2,1.0
2213,Rafael Tolói,32,0,3,2,2,3,48.0,79.0,67.4,76.4,80.33333333333333,67.0,11.5,59.96666666666667,16.893055555555556,0,0,11,2,1.5
4621,E. Ahlstrand,21,9,3,3,1,1,4.0,69.5,68.2,56.0,35.333333333333336,58.166666666666664,1.6,54.44444444444445,1.7333333333333334,0,0,1,1,1.0
1543,L. Garritano,29,0,3,4,1,3,10.0,72.0,83.6,66.4,53.333333333333336,67.83333333333333,2.3,65.75555555555555,2.16,0,0,4,1,1.0
876,R. Varane,30,0,4,2,3,3,135.0,83.0,66.6,67.4,83.0,70.0,30.0,62.58888888888888,15.333870967741936,1,0,4,1,1.0
4937,22 B. Palacios,26,1,3,2,1,0,0.5,64.5,73.2,61.2,25.333333333333332,58.666666666666664,0.7,56.63333333333333,0.975,0,0,4,0,1.0
2209,19 Ramires,31,0,3,4,3,2,30.0,80.0,79.0,74.4,77.33333333333333,75.33333333333333,10.0,71.6111111111111,10.0,0,0,1,-4,2.0
2597,C. Clark,20,13,3,4,1,3,2.0,70.5,74.8,59.8,47.0,61.833333333333336,1.4,57.455555555555556,2.624090909090909,0,0,2,2,1.5
2297,K. Hlynsson,19,14,4,3,1,2,4.0,76.0,69.8,57.6,39.333333333333336,59.0,3.3,60.53333333333333,7.7056818181818185,0,0,7,3,1.0
4717,Y. Cimignani,21,9,3,3,1,1,3.0,73.5,69.6,66.2,52.0,64.83333333333333,3.1,61.93333333333334,0.7600000000000001,0,0,5,4,1.0
3028,H. Moukoudi,25,3,3,2,1,1,1.0,77.5,53.8,65.0,75.66666666666667,58.666666666666664,9.0,51.04444444444445,6.325,0,0,5,3,1.5
884,M. Cornet,26,0,4,3,2,3,57.0,76.0,78.2,76.0,66.66666666666667,74.16666666666667,8.0,71.02222222222223,13.74423076923077,0,0,6,4,1.5
4026,A. Oyono,22,9,3,2,1,1,3.0,70.5,66.0,55.4,62.666666666666664,58.833333333333336,1.8,51.43333333333334,2.16,0,0,6,4,1.0
490,T. Reijnders,24,5,4,4,1,6,60.0,82.5,79.6,78.4,70.66666666666667,76.0,31.5,73.7,27.33409090909091,0,0,6,5,1.5
3433,V. Găman,34,0,3,2,1,4,2.0,66.0,55.4,63.6,65.66666666666667,58.833333333333336,0.275,55.788888888888884,1.0375,0,0,3,2,0.5
4645,23 C. Barker,19,9,2,2,1,0,1.0,62.5,61.6,51.6,57.333333333333336,53.5,0.425,44.24444444444445,1.00625,0,0,4,0,1.0
4490,A. McNally,22,4,4,3,1,1,0.5,58.0,66.8,52.2,51.333333333333336,57.0,0.19,53.544444444444444,0.25125000000000003,0,0,3,1,1.0
3657,B. Al Doaa,19,15,3,1,1,0,1.0,58.5,41.4,34.8,10.666666666666666,49.0,0.12,14.788888888888891,7.784999999999999,0,0,4,2,1.0
1142,S. Ngoma,17,21,3,4,1,3,0.5,68.5,75.2,55.0,36.666666666666664,56.833333333333336,0.65,46.388888888888886,2.2066666666666666,0,0,4,2,1.5
822,A. Guðmundsson,26,1,4,3,1,3,34.0,79.5,83.0,78.8,35.666666666666664,71.0,21.0,69.36666666666667,7.8950000000000005,0,0,6,4,1.0
492,E. Elmas,23,6,4,4,2,3,48.0,82.0,76.4,73.0,65.33333333333333,73.0,27.5,70.06666666666666,28.642857142857142,0,0,5,5,1.0
665,D. Livaković,28,2,2,1,3,3,38.0,83.0,57.6,48.6,21.666666666666668,75.33333333333333,26.0,26.144444444444446,10.398863636363636,0,0,6,5,1.0
4669,J. Che,19,16,2,2,1,0,2.0,74.0,69.0,49.8,62.0,57.833333333333336,2.1,49.57777777777778,2.215625,0,0,3,2,1.0
3528,C. Bischoff,17,23,3,2,1,0,0.5,67.5,59.4,49.6,51.666666666666664,53.833333333333336,0.425,47.53333333333333,2.215625,0,0,3,3,1.0
990,E. Simms,22,8,4,3,1,1,25.0,75.0,69.4,74.0,30.0,62.833333333333336,4.2,59.34444444444444,4.1375,0,0,5,4,1.0
327,M. Kean,23,6,3,3,2,2,86.0,81.0,80.2,80.2,35.333333333333336,68.66666666666667,22.5,64.05555555555556,19.266666666666666,0,0,3,2,2.0
4382,23 M. Cabrera,26,1,3,3,1,0,0.5,67.5,59.8,64.6,13.333333333333334,56.0,1.2,58.37777777777777,21.95926829268293,0,0,1,0,0.5
139,N. Jackson,22,6,3,3,1,1,89.0,81.0,77.6,78.4,37.666666666666664,69.5,23.0,66.25555555555555,17.2421875,0,0,9,8,1.5
3512,15 Albert Riera,32,0,3,3,2,1,35.0,74.0,67.2,67.8,71.66666666666667,70.66666666666667,2.4,66.62222222222222,10.2875,0,0,2,-7,1.5
2622,23 C. Coşkun,24,3,3,2,1,1,0.6,65.5,75.2,58.8,59.0,62.166666666666664,0.75,56.27777777777778,0.75,0,0,4,0,1.5
4412,K. Matuszewski,21,9,1,2,1,0,0.65,67.5,66.0,53.6,58.666666666666664,55.0,1.0,44.833333333333336,0.615,0,0,4,1,1.5
250,Pedro Porro,23,3,3,3,2,4,80.0,83.5,78.8,80.0,76.33333333333333,78.16666666666667,38.5,76.5111111111111,25.79090909090909,0,0,6,5,1.5
342,L. Ugochukwu,19,10,3,3,1,1,33.0,77.0,67.2,71.0,71.66666666666667,68.16666666666667,5.0,63.944444444444436,17.2421875,0,0,8,7,1.5
3568,M. Moerstedt,17,19,3,2,1,0,1.0,69.5,55.4,57.2,23.666666666666668,49.666666666666664,0.625,47.699999999999996,7.265625,0,0,4,4,1.0
3852,H. Bolin,19,15,3,3,1,1,0.8,67.5,69.8,58.2,40.0,57.166666666666664,0.575,53.03333333333333,1.8638888888888887,0,0,5,3,1.5
3792,D. Sounas,28,0,3,3,1,0,2.0,69.0,71.0,62.0,57.666666666666664,65.16666666666667,1.4,62.97777777777778,1.05,0,0,3,1,1.5
2390,E. Cabrera,20,7,3,4,1,1,3.0,69.5,73.8,58.4,50.0,62.166666666666664,1.7,61.72222222222222,2.8899999999999997,0,0,4,2,0.5
792,B. Spencer,19,15,3,2,1,0,1.0,72.5,66.2,62.8,62.666666666666664,61.0,1.6,51.955555555555556,1.4157142857142857,0,0,5,2,1.0
1000,V. Pizarro,20,11,4,2,1,0,6.0,76.5,71.0,64.2,69.0,65.33333333333333,3.9,56.94444444444445,2.4916666666666667,0,0,5,1,2.0
2628,G. Gohlke,24,7,3,2,1,2,1.0,66.5,52.6,55.8,62.0,51.666666666666664,0.9,40.333333333333336,0.9,0,0,3,2,1.0
441,A. Dedić,20,9,3,3,1,1,10.0,77.5,76.2,70.8,68.0,69.83333333333333,6.5,64.33333333333333,5.534722222222222,0,0,8,4,1.5
2837,D. Valdés,32,0,3,3,1,1,0.85,67.0,73.0,68.6,24.0,58.5,0.825,55.12222222222221,1.3624999999999998,0,0,3,3,1.0
1302,15 Ronaldinho,34,0,4,5,3,3,45.0,78.0,62.6,62.8,26.0,62.833333333333336,4.1,70.85555555555555,4.55,0,0,3,-7,0.0
4616,C. Araújo,22,9,3,3,1,1,3.0,73.5,67.6,62.4,67.0,62.0,3.0,52.855555555555554,3.45,0,0,3,1,1.0
1314,L. Banda,22,8,4,3,1,1,12.0,76.0,82.0,59.0,28.333333333333332,61.833333333333336,5.5,60.355555555555554,4.803571428571429,0,0,5,3,1.0
2583,23 Z. Ouattara,22,6,2,2,1,0,3.0,71.0,72.4,59.0,65.33333333333333,63.333333333333336,1.8,56.44444444444445,2.015909090909091,0,0,4,2,1.0
1019,L. Klostermann,27,1,3,2,2,3,50.0,79.5,73.0,66.8,82.66666666666667,70.66666666666667,17.5,60.44444444444445,28.642857142857142,0,0,15,5,0.5
916,C. Archer,21,6,4,3,1,1,23.0,76.0,77.8,71.6,20.333333333333332,62.666666666666664,4.9,61.26666666666667,3.230882352941176,0,0,5,4,1.0
3227,J. Price,30,0,3,2,1,1,5.0,70.0,60.6,67.2,65.33333333333333,61.333333333333336,1.3,62.65555555555556,1.4583333333333333,0,0,6,0,1.5
43,J. Álvarez,23,4,4,4,2,4,150.0,85.0,85.0,80.8,53.666666666666664,76.66666666666667,52.5,78.04444444444444,42.38637931034482,0,1,7,5,2.0
3498,L. Koumas,17,18,4,3,1,1,3.0,70.0,68.2,58.8,22.0,54.666666666666664,0.825,52.42222222222222,21.95926829268293,0,0,4,3,1.0
4552,A. Ademi,24,3,3,3,1,1,2.0,65.5,74.0,57.6,29.333333333333332,58.333333333333336,0.8,53.855555555555554,0.6125,0,0,2,2,1.0
2128,Cédric,31,0,4,3,2,1,60.0,73.0,69.8,65.4,73.66666666666667,67.5,2.2,67.18888888888888,26.811666666666667,0,0,5,1,1.5
3247,18 Nuno Lopes,29,0,3,2,1,0,6.0,68.0,66.4,61.6,71.0,62.333333333333336,0.65,54.644444444444446,2.1305555555555555,0,0,2,-5,1.0
270,Brahim,23,4,5,4,1,3,145.0,84.0,85.8,66.4,28.0,68.16666666666667,43.5,67.85555555555554,37.88035714285714,0,0,9,4,1.5
1500,W. Endo,30,0,4,3,2,4,100.0,80.0,73.6,76.8,78.33333333333333,73.33333333333333,17.5,68.22222222222223,21.95926829268293,0,0,5,4,2.0
4723,C. Terho,20,11,4,3,1,0,3.0,70.5,68.6,57.6,31.666666666666668,58.666666666666664,1.6,56.6,3.163888888888889,0,0,4,3,1.0
511,S. Ben Youssef,34,0,3,2,1,5,2.0,65.0,39.6,56.2,64.66666666666667,52.833333333333336,0.23,49.355555555555554,0.7516666666666666,0,0,2,1,0.5
475,F. Dimarco,25,2,4,3,2,5,90.0,84.0,81.8,81.4,77.33333333333333,79.5,42.0,78.41111111111111,31.868055555555557,0,0,9,3,1.5
532,M. Damsgaard,22,7,3,4,2,3,40.0,78.5,80.0,68.4,60.333333333333336,70.66666666666667,11.5,67.44444444444444,8.309999999999999,0,0,6,4,2.0
4402,J. Lemmerer,20,11,3,2,1,0,2.0,64.5,73.2,58.0,21.0,53.0,0.5,49.58888888888888,1.5125,0,0,5,2,1.0
1323,R. Durosinmi,20,7,3,3,1,1,0.85,77.5,71.6,76.8,18.666666666666668,63.5,8.5,64.24444444444445,3.183333333333333,0,0,4,3,0.5
893,P. Kimpembe,27,2,3,2,3,6,81.0,82.0,71.4,69.6,81.0,69.66666666666667,27.5,61.43333333333334,36.855357142857144,0,0,12,3,1.5
2871,B. Rother,26,2,3,2,1,0,1.0,64.0,61.8,63.6,63.0,58.166666666666664,0.525,49.86666666666667,0.5535714285714286,0,0,3,1,1.0
267,Joelinton,26,1,3,3,2,4,125.0,82.5,76.0,82.6,79.33333333333333,79.66666666666667,35.5,74.14444444444445,16.398076923076925,0,0,10,5,2.0
233,K. Mitoma,26,0,4,4,3,4,95.0,81.0,82.4,69.4,56.333333333333336,73.5,28.0,71.25555555555557,7.848958333333333,0,0,7,4,1.0
1286,Ricardo Pereira,29,0,4,3,3,2,50.0,79.0,76.4,69.4,80.33333333333333,73.83333333333333,15.5,72.56666666666666,4.782291666666667,1,0,9,3,2.0
2330,N. Sekulov,21,8,3,3,1,0,13.0,68.0,61.6,55.2,47.0,58.166666666666664,1.3,56.75555555555555,19.266666666666666,0,0,3,2,1.0
4947,23 E. Demir,18,14,3,3,1,2,5.0,72.0,68.6,52.6,38.0,58.5,1.7,58.72222222222222,10.398863636363636,0,0,5,4,0.5
2064,A. Bardakcı,28,0,2,2,1,5,48.0,80.0,65.0,70.0,80.66666666666667,68.33333333333333,18.0,64.37777777777778,9.030555555555557,0,0,4,2,2.0
3876,L. Vrbančić,17,20,4,3,1,1,0.5,73.0,67.8,65.6,56.333333333333336,63.833333333333336,1.3,60.32222222222222,2.1,0,0,4,3,1.0
287,R. James,23,4,3,3,2,6,105.0,85.0,79.6,78.8,82.33333333333333,79.33333333333333,48.5,77.93333333333334,17.2421875,0,1,12,5,1.5
3139,T. Bakayoko,28,0,3,3,2,0,18.0,73.0,55.0,69.6,72.33333333333333,64.0,2.7,60.17777777777778,4.033333333333333,0,0,3,2,0.5
733,David García,29,0,3,2,2,4,39.0,82.0,59.4,60.6,83.0,64.5,25.5,60.32222222222222,11.091666666666667,0,0,14,3,1.0
2950,22 D. Vergara,24,2,3,4,1,3,42.0,77.0,82.2,72.0,35.333333333333336,69.83333333333333,9.5,66.21111111111112,9.5,0,0,5,2,1.5
512,B. Traoré,27,0,1,4,2,3,28.0,75.0,72.8,67.0,39.0,68.0,6.0,71.60000000000001,12.007352941176471,0,0,1,1,0.5
810,K. Tsimikas,27,0,3,3,1,2,80.0,77.0,77.0,73.2,74.66666666666667,72.83333333333333,10.0,67.71111111111111,21.95926829268293,0,0,6,2,2.0
4929,B. Carabalí,25,1,4,3,1,1,0.5,69.5,78.8,52.2,59.666666666666664,62.666666666666664,1.7,53.36666666666667,0.975,0,0,6,1,1.0
3978,J. Yılmaz,18,18,3,1,1,0,0.5,66.0,29.8,35.2,9.333333333333334,50.5,0.375,13.988888888888889,9.030555555555557,0,0,4,2,1.0
3939,A. Ahmed,22,9,2,3,1,0,1.0,66.5,68.8,57.4,62.0,62.0,0.9,55.55555555555555,2.4704545454545457,0,0,4,2,1.0
1060,23 Piqué,35,0,3,2,4,2,105.0,82.0,55.6,65.6,82.0,68.83333333333333,8.0,69.64444444444445,30.885714285714283,1,0,17,1,1.5
1679,S. Dweh,21,4,2,2,1,1,0.65,76.0,68.0,60.4,72.33333333333333,62.833333333333336,5.5,53.62222222222221,3.183333333333333,0,0,2,1,2.0
815,H. Aouar,25,3,3,4,2,3,47.0,76.5,74.6,68.6,62.666666666666664,70.33333333333333,7.5,72.36666666666667,14.482000000000001,1,0,6,5,1.0
828,Y. Atal,27,0,5,4,2,4,12.0,73.0,80.2,66.0,69.33333333333333,72.33333333333333,2.9,68.57777777777778,2.5,0,0,1,1,1.0
4753,22 F. Kerber,18,14,3,3,1,0,0.85,63.0,64.4,57.0,14.666666666666666,47.833333333333336,0.325,42.07777777777778,0.325,0,0,6,2,1.0
279,Fabián Ruiz,27,0,3,4,2,3,83.0,80.0,64.6,75.4,74.33333333333333,72.33333333333333,22.5,74.4111111111111,36.855357142857144,0,0,6,4,1.0
1844,Fran Navarro,25,5,3,3,1,2,16.0,80.5,72.4,80.0,36.0,67.0,21.0,64.86666666666666,12.614285714285714,0,0,6,5,1.0
3569,Diogo Pinto,19,16,2,1,1,0,0.75,70.0,32.8,35.6,10.333333333333334,56.333333333333336,0.9,15.333333333333334,18.677272727272726,0,0,2,1,1.0
2298,D. Watson,18,18,3,2,1,1,0.7,73.0,66.0,64.6,61.0,61.5,1.5,59.17777777777778,1.1166666666666667,0,0,5,2,1.5
3241,J. Uronen,28,0,4,3,1,2,6.0,71.0,68.4,70.2,68.66666666666667,66.0,1.7,63.666666666666664,3.29375,0,0,3,2,1.5
2403,23 Y. Lagha,18,18,3,2,1,0,5.0,73.0,66.4,62.4,18.666666666666668,54.666666666666664,1.5,52.855555555555554,7.2823529411764705,0,0,4,2,1.0
3908,V. Blănuță,21,11,3,2,1,0,3.0,69.5,58.4,66.8,21.0,53.5,1.3,50.211111111111116,1.0125,0,0,3,2,0.5
2419,W. Willumsson,24,4,3,3,1,0,5.0,72.0,61.2,73.4,53.666666666666664,66.33333333333333,2.3,65.9888888888889,2.3499999999999996,0,0,5,3,1.0
3093,C. Willock,25,0,3,4,1,2,14.0,72.0,77.8,65.6,25.0,62.0,2.6,61.5,1.8450000000000002,0,0,5,1,0.5
3388,23 G. Sio,33,0,4,3,2,3,15.0,70.0,70.2,70.4,23.333333333333332,63.166666666666664,1.0,66.21111111111112,1.55,0,0,3,0,1.0
1883,M. McKenzie,24,5,5,2,2,1,12.0,76.5,74.0,62.4,74.33333333333333,63.5,6.0,49.54444444444445,4.861538461538462,0,0,5,2,1.0
2079,K. Acosta,27,0,5,3,1,1,6.0,71.0,73.0,77.2,65.0,70.83333333333333,2.0,68.93333333333334,2.96,0,0,3,3,1.0
166,R. Sterling,28,0,3,4,4,2,130.0,82.0,87.8,73.0,44.0,71.83333333333333,30.5,70.8888888888889,17.2421875,1,0,6,4,0.5
2912,P. Neumann,25,5,3,2,1,2,16.0,73.5,72.6,62.8,70.0,65.5,2.5,52.86666666666667,1.8275,0,0,4,2,1.5
2891,J. Stolarczyk,22,7,2,1,1,0,6.0,67.5,38.0,44.6,12.666666666666666,60.666666666666664,1.0,15.755555555555555,4.782291666666667,0,0,8,1,1.0
4640,Miguel Rodríguez,20,12,3,3,1,0,7.0,74.0,70.6,54.2,31.333333333333332,59.333333333333336,2.9,55.699999999999996,6.904411764705882,0,0,9,5,1.0
4061,S. Diarra,23,6,3,2,1,1,1.0,68.0,68.6,69.4,21.666666666666668,57.333333333333336,1.1,51.82222222222222,0.73125,0,0,4,3,1.0
2697,N. Boushal,23,7,3,2,1,1,7.0,67.5,73.4,59.2,61.666666666666664,59.5,1.1,48.37777777777779,21.107499999999998,0,0,5,4,1.5
3274,Jordi Masip,34,0,4,1,2,3,8.0,74.0,66.8,45.0,16.0,70.66666666666667,0.725,25.355555555555554,4.813888888888889,0,0,8,1,1.0
2890,R. Schmid,23,5,3,3,1,1,19.0,76.5,79.2,63.4,47.333333333333336,65.5,6.5,62.6,4.552272727272728,0,0,8,3,1.5
4424,H. Keïta,21,9,2,3,1,0,6.0,72.5,67.6,63.0,60.0,65.16666666666667,2.7,61.53333333333333,2.0678571428571426,0,0,5,4,1.0
4411,G. Dănuleasă,20,15,3,2,1,0,1.0,64.5,56.4,49.8,55.333333333333336,47.833333333333336,0.375,37.4,1.21875,0,0,5,2,1.0
3770,Manu Bueno,18,14,3,3,1,0,2.0,72.0,62.8,57.4,61.333333333333336,60.666666666666664,1.7,55.82222222222222,10.485,0,0,4,2,1.0
4416,22 Saulo Mineiro,24,4,3,2,1,1,1.0,65.0,64.8,67.8,16.333333333333332,57.666666666666664,0.7,52.93333333333334,0.7,0,0,4,1,1.0
2588,23 C. Staring,21,11,3,2,1,0,2.0,67.5,63.6,57.4,63.0,56.833333333333336,0.825,50.87777777777777,6.528125,0,0,4,0,1.0
4679,A. Valera,27,0,3,3,1,2,1.0,72.0,67.2,76.2,14.0,60.333333333333336,2.5,61.43333333333334,2.15,0,0,2,1,1.0
1578,J. Augustin,26,2,3,3,1,1,5.0,67.0,64.0,60.0,25.666666666666668,56.5,1.1,58.51111111111111,1.7571428571428573,0,0,4,2,0.0
4801,22 R. Ishida,19,11,3,2,1,0,0.65,62.5,68.4,58.0,51.666666666666664,57.0,0.35,45.644444444444446,0.35,0,0,4,0,1.0
309,Éderson,23,5,3,3,1,1,46.0,81.5,71.8,76.0,76.33333333333333,74.16666666666667,26.5,70.35555555555555,16.893055555555556,0,0,5,3,1.5
1827,Jofre,22,6,3,3,1,1,6.0,73.0,75.2,66.0,36.666666666666664,63.5,2.6,61.92222222222222,3.5200000000000005,0,0,7,3,1.5
4084,23 W. Nassi,21,7,3,3,1,0,1.0,64.5,62.6,46.8,38.333333333333336,53.833333333333336,0.675,49.52222222222222,0.48750000000000004,0,0,4,2,1.0
3671,Pablo Roberto,23,7,3,2,1,1,3.0,71.5,68.6,66.8,60.0,65.83333333333333,2.4,61.6,2.0100000000000002,0,0,4,3,1.5
4995,R. Ali,23,6,3,2,1,1,0.5,61.0,70.2,57.4,23.0,54.0,0.325,46.58888888888888,0.325,0,0,7,1,1.0
1981,U. Sadiq,26,1,3,3,2,5,34.0,77.5,69.0,80.6,25.333333333333332,66.16666666666667,12.5,61.64444444444445,13.283695652173913,0,0,7,5,1.5
818,Y. Bissouma,26,3,3,4,2,4,81.0,81.5,74.6,77.4,78.0,75.0,25.0,72.24444444444445,25.79090909090909,0,0,5,3,1.5
4618,A. Carlén,23,8,3,3,1,3,1.0,69.0,64.2,70.6,57.666666666666664,62.0,1.5,52.96666666666667,0.9541666666666666,0,0,3,2,1.5
1779,S. Saatçı,20,7,2,2,1,0,8.0,76.5,60.8,58.6,74.33333333333333,59.5,5.5,48.31111111111111,7.761538461538462,0,0,6,4,1.0
2896,S. Plavšić,27,0,2,3,1,2,7.0,71.0,79.6,68.2,52.0,67.83333333333333,2.0,65.55555555555556,1.1875,0,0,4,3,1.5
4035,T. Oshima,25,5,3,4,1,2,4.0,69.5,69.6,56.0,55.0,61.333333333333336,1.5,59.94444444444445,1.0125,0,0,3,1,1.0
111,L. Martínez,25,2,4,4,3,3,180.0,89.0,85.4,84.0,43.333333333333336,76.16666666666667,116.0,77.95555555555556,31.868055555555557,1,0,9,3,1.5
1539,R. Gagliardini,29,0,3,3,2,1,40.0,75.0,60.2,72.0,75.33333333333333,67.33333333333333,4.8,67.3888888888889,7.2846153846153845,0,0,2,1,1.0
